docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
5e91c2a2-ede7-4b80-9810-d967ef3fa291,"Sanders Calls DNC Leak 'Outrageous,' Calls For New DNC Chair",Sen. Bernie Sanders (I-Vt.) on Sunday called the leak of Democratic National Committee emails suggesting a bias against his presidential campaign “outrageous” and reiterated his call for DNC Chairwoman Rep. Debbie Wasserman Schultz (Fla.) to resign.,"The senator got his wish hours later, when Wasserman Schultz announced she was stepping down as chair immediately after the Democratic National Convention in Philadelphia next week.",2016 race.”,5.0,-5.0,"[""0"",""5""]",,Center,Left,False
78d72462-03cb-4f98-b68b-3bc9841aa4fd,Wikileaks dump appears to show DNC favored Clinton campaign,A new trove of leaked emails seem to show that top officials at the Democratic National Committee openly mocked and criticized Sen. Bernie Sanders during the primary race against Hillary Clinton -- a startling revelation that raises questions about the Democratic Party’s impartiality and an issue that could play out poorly at the party’s convention this week in Philadelphia.,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED — Donald J. Trump (@realDonaldTrump) July 23, 2016",Calls by FoxNews.com to the DNC for comment were not immediately returned.,5.0,-2.5,"[""0"",""5""]",,Right,Right,True
fc9f1eda-940f-4f98-a115-4a2ee00d3826,Leaked Emails Show DNC Officials Planned Anti-Trump Protests,"Police move in to remove anti-Trump protesters during a protest rally outside Republican presidential candidate Donald Trump's event in San Diego, California, on May 27, 2016. / AFP / Mark Ralston (Photo credit should read MARK RALSTON/AFP/Getty Images)",The release of Democratic National Committee emails by WikiLeaks Friday reveals that DNC officials planned anti-Donald Trump protests.,"Mckesson rose to prominence after being active in protests in Ferguson, MO and Baltimore, MD. He has yet to endorse a candidate and said protests are likely to happen at the upcoming Democratic Party convention.",-2.5,2.5,"[""1"",""5""]",,Left,Right,False
bb73a1c7-f733-4746-84ad-817d778187a3,Wasserman Schultz sidelined from convention as more emails show Sanders slams,"Democratic National Committee Chairwoman Debbie Wasserman Schultz was sidelined from her party convention just hours before the Monday start of the Philadelphia gathering, after leaked emails indicating an anti-Bernie Sanders bias in her operation inflamed the left flank of the party.","The controversial party boss will no longer preside over the convention, and reportedly does not have a speaking role.","Fox News' Chad Pergram, Garrett Tenney and Jennifer Griffin contributed to this report.",5.0,2.5,"[""6""]",,Right,Right,True
c205bbdd-1e6f-4930-95c5-3472fb05927e,Dems Nix DNC Chair From Convention Over Leaked Emails,"Democratic National Committee (DNC) Chairwoman Debbie Wasserman Schultz has been stripped of her speaking spot at the Democratic National Convention due to the ongoing Wikileaks scandal, according to new reports.","Citing an unnamed source within the Democratic Party, CNN reported late Saturday Wasserman Schultz was denied a major speaking slot in an effort to “keep the peace.” Another source told the network Wasserman Schultz was being “quarantined” to limit any harm she could cause at the convention. As DNC chair, Wasserman Schultz is still expected to formally gavel the convention in and out.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-2.5,-2.5,"[""6""]",,Right,Right,True
0ef830b3-7011-452f-99af-ea605d9dc23d,"Oregon shooting: Obama demands action on guns, blames Washington for ‘routine’ mass shootings","A visibly shaken and angry President Obama on Thursday attacked the American gun lobby, scolded the media and demanded that Congress take concrete action to stop the rash of recent mass shootings, which he said have “become routine” and are the pure result of inaction by lawmakers in Washington.","Speaking in the briefing room at the White House, the president — who offered his 15th statement in the wake of a mass shooting — said the federal government must explain to grieving families why it has virtually nothing to stop tragedies like the one seen on the campus of Oregon’s Umpqua Community College Thursday.","“I would ask news organizations … tally up the number of Americans who have been killed through terrorist attacks in the last decade and the number of Americans who have been killed by gun violence and post those side by side,” he said.",-5.0,0.0,"[""5"",""3""]",,Left,Right,False
7c2cb8c3-1d40-4dae-89e1-e2f6b2e90caf,UCC Was Not A ‘Gun Free Zone’ Because Public Colleges In Oregon Can’t Ban Guns ,"On Thursday, a shooter reported killed at least 13 people and injured many others at a community college in Oregon. Just minutes after the incident, commentators sought to attribute the incident to the fact that Umpqua Community College was a “gun free zone.”","“The gun free zones are the areas that tell licensed gun owners that you are not allowed to carry your weapon in this facility…If you’re going to perpetrate some act, you know that most people are not going to be armed,” CNN “military analyst” Rick Francona said a few minutes after the shooting.","There was, in fact, someone on campus with a concealed carry weapon at the time of the massacre. A local reporter explained to CNN that it was legal for him to have such a weapon on campus.",2.5,-5.0,"[""6""]",,Right,Left,False
44fb9c2f-9323-4544-9b7b-9788c5b041fa,The Oregon Shooter Obtained All His Guns Legally,"As is the case in pretty much every single mass shooting, the killer in Oregon got hold of his guns legally. The New York Times confirms the inevitable:","ROSEBURG, Ore. — The man who killed nine people and severely wounded several others at a community college here went on his rampage armed with six guns, multiple extra ammunition magazines and a flak jacket, and left seven other firearms at home, law enforcement officials said Friday.","“All 14 have been traced to a federal firearms dealer,” some bought by the gunman and others by members of his family, said Ms. Nunez, the assistant special agent in charge of the Seattle field office. “They were all purchased legally.”",2.5,5.0,"[""6""]",,Left,Right,False
ecc2b3f8-e42d-4c23-8832-e652536e843a,We Can’t Predict Who Will Commit a Mass Shooting. Gun Control Is the Only Way Out.,Photo: Mike Sullivan/Roseburg News-Review via AP,"As a shaken President Obama put it in his address Thursday night, the reaction to yesterday’s mass murder at Umpqua Community College has taken a sickeningly familiar course: “Somehow this has become routine,” he said. “The reporting is routine. My response here at this podium ends up being routine. The conversation in the aftermath of it. We’ve become numb to this.” He argued, as he has with increasing forcefulness over the course of his presidency, that gun control needs to be a big part of the solution. “The United States of America is the one advanced nation on Earth in which we do not have sufficient common-sense gun-safety laws — even in the face of repeated mass killings.”","Appelbaum and Swanson and other researchers, then, are forced to repeatedly re-debunk an idea that, in their minds, already has been shown to not make much sense — an idea that reporters and others grapple with only because a much simpler, more clear-cut solution has been deemed impossible for political reasons. It’s no surprise they’re frustrated.",2.5,-5.0,"[""6""]",,Left,Left,True
4c3878a5-0893-4f95-b479-eef7f111e7eb,"Clinton ‘sorry’ for email confusion, stops short of apology for actions",Sorry – sort of?,"Hillary Clinton said in an interview Friday that she’s “sorry” her use of personal email for State Department business has “been confusing to people,” but didn’t offer an outright apology for her actions.","“They may disagree, as I now disagree, with the choice that I made but the facts that I have put forth have remained the same.”",5.0,-5.0,"[""5"",""4""]",,Left,Right,False
db078daf-d349-4793-b84e-d4df590abd67,Hillary Clinton Tech Staffer Takes Fifth Amendment,(Scott Olson/Getty),"News broke last night that Bryan Pagliano, who worked on Hillary Clinton’s 2008 presidential campaign, and later set up her private server in her New York home in 2009 (and then worked as a State Department IT employee), told congressional committees that he would invoke his Fifth Amendment right against self-incrimination in response to requests that he testify about his involvement with the server.","— Shannen W. Coffin, a former Bush administration lawyer, is a contributing editor to National Review.",-5.0,0.0,"[""5"",""3""]",,Right,Right,True
